ICICI Prudential Short Term Fund - Direct Plan - Reinvestment of IDCW Fortnightly	12.8230
ICICI Prudential Short Term Fund - Growth Option	52.5486
ICICI Prudential Short Term Fund - Half Yearly IDCW	13.4958
ICICI Prudential Short Term Fund - Reinvestment of IDCW Fortnightly	12.2409
ICICI Prudential Short Term Fund - Monthly IDCW	12.0851
ICICI Prudential Short Term Fund - Institutional Plan - Dividend Monthly	12.6927
ICICI Prudential Short Term Fund-Institutional Growth	43.8071
ICICI Prudential Short Term Fund-Institutional Plan-Dividend Fortnightly	12.8807
Invesco India Short Term Fund - Daily IDCW (Reinvestment)	1036.8661
Invesco India Short Term Fund - Direct Plan - Daily IDCW (Reinvestment)	1023.5517
Invesco India Short Term Fund - Direct Plan - Growth	3411.6645
Invesco India Short Term Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	2245.0177
Invesco India Short Term Fund - Direct Plan -Discretionary IDCW (Payout / Reinvestment)	2406.9651
Invesco India Short Term Fund - Direct Plan -Weekly IDCW (Reinvestment)	1019.6989
Invesco India Short Term Fund - Growth	3113.1424
Invesco India Short Term Fund - Monthly IDCW (Payout / Reinvestment)	1048.6046
Invesco India Short Term Fund - Plan B - Growth	3102.3113
Invesco India Short Term Fund - Plan B - Monthly IDCW (Payout / Reinvestment)	2033.8129
Invesco India Short Term Fund - Plan B - Weekly IDCW (Reinvestment)	1016.0233
Invesco India Short Term Fund - Weekly IDCW (Reinvestment)	1019.5154
Invesco India Short Term Fund- Discretionary IDCW (Payout / Reinvestment)	2322.2376
JM Short Duration Fund (Direct) - Growth	10.7213
JM Short Duration Fund (Direct) - IDCW	10.7213
JM Short Duration Fund (Regular) - Growth	10.6144
JM Short Duration Fund (Regular) - IDCW	10.6145
JM Short Term Fund (Direct) - Daily Dividend Option	14.6036
JM Short Term Fund (Direct) - Dividend Option	10.6757
JM Short Term Fund (Direct) - Growth Option	26.9629
JM Short Term Fund - Daily Dividend Option	14.0738
JM Short Term Fund - Dividend Option	10.6037
JM Short Term Fund - Growth Option	26.4425
JM Short Term Fund - Regular Plan - Daily Dividend Option	13.9335
JM Short Term Fund - Regular Plan - Dividend Option	11.6715
JM Short Term Fund - Regular Plan - Growth Option	36.0763
Kotak Bond Short Term Plan - Direct - Standard Income Distribution cum capital withdrawal option	14.0358
Kotak Bond Short Term Plan - Regular Plan - Normal Dividend	10.8087
Kotak Bond Short Term Plan-(Growth)	45.6465
Kotak Bond Short Term Plan-(Growth) - Direct	49.6045
Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option)	10.0545
LIC MF Short Duration Fund-Direct Plan-Growth	13.4581
LIC MF Short Duration Fund-Direct Plan-IDCW	13.4581
LIC MF Short Duration Fund-Direct Plan-Monthly IDCW	13.4579
LIC MF Short Duration Fund-Direct Plan-Weekly IDCW	13.4579
LIC MF Short Duration Fund-Regular Plan-Growth	12.8063
LIC MF Short Duration Fund-Regular Plan-IDCW	12.8063
LIC MF Short Duration Fund-Regular Plan-Monthly IDCW	12.8065
LIC MF Short Duration Fund-Regular Plan-Weekly IDCW	12.6946
Mahindra Manulife Short Duration Fund - Direct Plan - IDCW	11.0377
Mahindra Manulife Short Duration Fund - Direct Plan -Growth	11.4560
Mahindra Manulife Short Duration Fund - Regular Plan - Growth	11.1664
Mahindra Manulife Short Duration Fund - Regular Plan - IDCW	10.7497
Mirae Asset Short Term Fund -Direct Plan- Growth	14.4333
Mirae Asset Short Term Fund Direct IDCW	14.4113
Mirae Asset Short Term Fund Regular IDCW	13.8039
Mirae Asset Short Term Fund- Regular Plan -Growth	13.8009
NIPPON INDIA SHORT TERM FUND - Direct Plan - IDCW Option	20.1089
NIPPON INDIA SHORT TERM FUND - Direct Plan - MONTHLY IDCW Option	11.6698
NIPPON INDIA SHORT TERM FUND - Direct Plan - QUARTERLY IDCW OPTION	14.9849
Nippon India Short Term Fund - Direct Plan Growth Plan - Growth Option	49.4801
NIPPON INDIA SHORT TERM FUND - IDCW Option	18.6989
NIPPON INDIA SHORT TERM FUND - MONTHLY IDCW Option	11.4465
NIPPON INDIA SHORT TERM FUND - QUARTERLY IDCW OPTION	14.6514
Nippon India Short Term Fund-Growth Plan	45.9732
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	13.2084
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	14.5618
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	13.1882
SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH	31.7928
SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	16.5496
SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH	29.6067
SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	19.9417
SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	12.9686
SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	15.5356
SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH	28.1000
SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	12.7281
SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	12.7408
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Plan - Monthly	12.8878
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Annual IDCW	13.5280
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Fortnightly IDCW	12.8954
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Halfyearly IDCW	13.5368
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Quarterly IDCW	13.6969
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Weekly IDCW	12.8874
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Fortnightly IDCW	12.8587
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Halfyearly IDCW	13.3528
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Plan Annual IDCW	13.3457
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Principal Units	13.9815
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Quarterly IDCW	13.5131
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Weekly IDCW	12.8521
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option	41.4829
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Growth Plan	38.7058
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option - Monthly	12.8519
Tata Short Term Bond Fund - Direct Plan - Growth Option	45.9599
Tata Short Term Bond Fund -Regular Plan- Growth Option	42.1284
Tata Short Term Bond Fund Direct Plan - Monthly Payout of IDCW Option	20.8712
Tata Short Term Bond Fund- Direct Plan - Periodic Payout of IDCW Option	24.3843
Tata Short Term Bond Fund- Regular Plan - Monthly Payout of IDCW Option	19.0232
Tata Short Term Bond Fund- Regular Plan - Periodic Payout of IDCW Option	22.3205
TRUSTMF Short Term Fund-Direct Plan-Growth	1112.9425
TRUSTMF Short Term Fund-Direct Plan-Monthly Income Distribution Cum Capital Withdrawal	1044.3424
TRUSTMF Short Term Fund-Direct Plan-Quarterly Income Distribution Cum Capital Withdrawal	1056.0346
TRUSTMF Short Term Fund-Direct Plan-Weekly Income Distribution Cum Capital Withdrawal	1033.5308
TRUSTMF Short Term Fund-Regular Plan-Growth	1100.6752
TRUSTMF Short Term Fund-Regular Plan-Monthly Income Distribution Cum Capital Withdrawal	1035.8547
TRUSTMF Short Term Fund-Regular Plan-Quarterly Income Distribution Cum Capital Withdrawal	1043.8197
TRUSTMF Short Term Fund-Regular Plan-Weekly Income Distribution Cum Capital Withdrawal	1029.2849
UTI Short Duration Fund - Direct Plan - Annual IDCW	12.3803
UTI Short Duration Fund - Direct Plan - Flexi IDCW	16.1655
UTI Short Duration Fund - Direct Plan - Growth Option	29.2674
UTI Short Duration Fund - Direct Plan - Half Yearly Dividend Option	11.978
UTI Short Duration Fund - Direct Plan - Monthly IDCW	10.4694
UTI Short Duration Fund - Direct Plan - Quarterly IDCW	16.5487
UTI Short Duration Fund - Discontinued Regular Option - Dividend Sub Option	20.7162
UTI Short Duration Fund - Discontinued Regular Option -Growth Sub Option	39.1889
UTI Short Duration Fund - Regular Plan - Annual IDCW	12.263
UTI Short Duration Fund - Regular Plan - Flexi IDCW	15.8339
UTI Short Duration Fund - Regular Plan - Growth Option	27.7299
UTI Short Duration Fund - Regular Plan - Half-Yearly IDCW	11.8783
UTI Short Duration Fund - Regular Plan - Monthly IDCW	11.6859
UTI Short Duration Fund - Regular Plan - Quarterly IDCW	14.3494
Aditya Birla Sun Life Savings Fund - Discipline Advantage Plan	278.1332
Aditya Birla Sun Life Savings Fund - Growth - Direct Plan	489.7821
Aditya Birla Sun Life Savings Fund - Growth - Regular Plan	482.8808
Aditya Birla Sun Life Savings Fund-DIRECT - DAILY IDCW	100.0866
Aditya Birla Sun Life Savings Fund-DIRECT - WEEKLY IDCW	100.3849
Aditya Birla Sun Life Savings Fund-Regular - DAILY IDCW	100.0863
Aditya Birla Sun Life Savings Fund-Regular - weekly IDCW	100.3705
Aditya Birla Sun Life Savings Fund-Retail - Daily IDCW	100.0881
Aditya Birla Sun Life Savings Fund-Retail Growth	467.2751
Aditya Birla Sun Life Savings Fund-Weekly - retail IDCW	100.3722
Axis Ultra Short Term Fund - Direct Plan - Daily IDCW	10.0338
Axis Ultra Short Term Fund - Direct Plan - Monthly IDCW	10.0868
Axis Ultra Short Term Fund - Direct Plan - Regular IDCW	13.7422
Axis Ultra Short Term Fund - Direct Plan - Weekly IDCW	10.0500
Axis Ultra Short Term Fund - Direct Plan Growth	13.7387
Axis Ultra Short Term Fund - Regular Plan - Daily IDCW	10.0689
Axis Ultra Short Term Fund - Regular Plan - Monthly IDCW	10.0802
Axis Ultra Short Term Fund - Regular Plan - Regular IDCW	13.1295
Axis Ultra Short Term Fund - Regular Plan - Weekly IDCW	10.0671
Axis Ultra Short Term Fund - Regular Plan Growth	13.1296
BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN -MONTHLY IDCW	10.0827
BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN GROWTH	13.6067
BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN PERIODIC IDCW	11.5370
BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN QUARTERLY IDCW	10.2780
BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN- WEEKLY IDCW	10.0744
BANDHAN ULTRA SHORT TERM FUND - DIRECT PLAN-DAILY IDCW	10.0367
BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN DAILY IDCW	10.0519
BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN GROWTH	13.4852
BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN MONTHLY IDCW	10.0861
BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN PERIODIC IDCW	11.3437
BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN QUARTERLY IDCW	10.2677
BANDHAN ULTRA SHORT TERM FUND - REGULAR PLAN WEEKLY IDCW	10.0763
BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Daily IDCW	1011.9280
BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Growth	2906.4494
BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Weekly IDCW	1008.0707
BANK OF INDIA Ultra Short Duration Fund- Direct Plan-Bonus	2892.4192
BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Daily IDCW	1007.4498
BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Growth	2832.0950
BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Weekly IDCW	1008.5447
Baroda BNP Paribas Ultra Short Duratio Fund- Regular Plan- Weekly IDCW	1001.5022
Baroda BNP Paribas Ultra Short Duration Fund - Regular Plan - Daily IDCW	1006.2583
Baroda BNP Paribas Ultra Short Duration Fund - Regular Plan - Growth	1365.1855
Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Daily IDCW	1007.0751
Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Growth	1378.7373
Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Weekly IDCW	1000.8652
CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)	1240.7100
CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION	3578.3077
CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	2048.1370
CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment)	1005.4048
CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment)	1241.7290
CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)	1240.7100
CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - GROWTH OPTION	3395.8024
CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment)	1005.0453
CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment)	1241.6435
CANARA ROBECO ULTRA SHORT TERM FUND- REGULAR PLAN - IDCW (Payout)	1395.0539
DSP Ultra Short Fund - Direct Plan - Growth	3259.3904
DSP Ultra Short Fund - Direct Plan - IDCW	1116.6873
DSP Ultra Short Fund - Direct Plan - IDCW - Daily	1005.3951
DSP Ultra Short Fund - Direct Plan - IDCW - Monthly	1076.7298
DSP Ultra Short Fund - Direct Plan - IDCW - Weekly	1005.8167
DSP Ultra Short Fund - Regular Plan - Growth	3034.4714
DSP Ultra Short Fund - Regular Plan - IDCW - Daily Reinvest	1005.4914
DSP Ultra Short Fund - Regular Plan - IDCW - Monthly	1069.7543
DSP Ultra Short Fund - Regular Plan - IDCW - Payout	1106.3691
DSP Ultra Short Fund - Regular Plan - IDCW - Weekly Reinvest	1005.7371
Franklin India Ultra Short Bond Fund - Institutional - Growth	33.7757
Franklin India Ultra Short Bond Fund - Institutional - Weekly Dividend	0.0000
Franklin India Ultra Short Bond Fund - Institutional Plan - Daily - IDCW	12.3700
Franklin India Ultra Short Bond Fund - Retail - Growth	32.9262
Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW	12.4137
Franklin India Ultra Short Bond Fund - Retail Plan - Weekly - IDCW	12.5163
Franklin India Ultra Short Bond Fund - Super Institutional - Growth	34.9131
Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW	12.4788
Franklin India Ultra Short Bond Fund - Super Institutional Plan - Direct - Growth	34.2355
Franklin India Ultra Short Bond Fund - Super Institutional Plan - Weekly - IDCW	12.5111
Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW	12.1512
Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Weekly - IDCW	12.1960
Franklin India Ultra Short Bond Fund- Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Daily Dividend Option	0.0000
Franklin India Ultra Short Bond Fund- Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option	0.0000
Franklin India Ultra Short Bond Fund- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Daily Dividend Option	0.0000
Franklin India Ultra Short Bond Fund- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option	0.0000
Franklin India Ultra Short Bond Fund- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option	0.0000
Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Daily Dividend Option	0.0000
Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Daily Dividend Option	0.0000
Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Option	0.0000
Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Weekly Dividend Option	0.0000
Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option	0.0000
Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option	0.0000
HDFC Ultra Short Term Fund - Daily IDCW Option	10.103
HDFC Ultra Short Term Fund - Direct Plan-Daily IDCW Option	10.092
HDFC Ultra Short Term Fund - Direct Plan-Growth Option	13.641
HDFC Ultra Short Term Fund - Direct Plan-Monthly IDCW Option	10.1019
HDFC Ultra Short Term Fund - Direct Plan-Weekly IDCW Option	10.0631
HDFC Ultra Short Term Fund - Growth Option	13.4238
HDFC Ultra Short Term Fund - Monthly IDCW Option	10.1998
HDFC Ultra Short Term Fund - Weekly IDCW Option	10.0623
HSBC Ultra Short Duration Fund - Direct Daily IDCW	1079.9409
HSBC Ultra Short Duration Fund - Direct Growth	1210.9275
HSBC Ultra Short Duration Fund - Direct Monthly IDCW	1016.5897
HSBC Ultra Short Duration Fund - Direct Weekly IDCW	1008.3093
HSBC Ultra Short Duration Fund - Regular Daily IDCW	1031.7278
HSBC Ultra Short Duration Fund - Regular Growth	1199.251
HSBC Ultra Short Duration Fund - Regular Monthly IDCW	1032.0658
HSBC Ultra Short Duration Fund - Regular Weekly IDCW	1042.3979
ICICI Prudential Ultra Short Term Fund - Daily IDCW	10.0648
ICICI Prudential Ultra Short Term Fund - Direct Plan -  Growth	26.3471
ICICI Prudential Ultra Short Term Fund - Direct Plan -  Half Yearly IDCW	10.7542
ICICI Prudential Ultra Short Term Fund - Direct Plan -  Monthly IDCW	10.8267
ICICI Prudential Ultra Short Term Fund - Direct Plan -  Quarterly IDCW	11.0703
ICICI Prudential Ultra Short Term Fund - Direct Plan - Daily IDCW	10.0078
ICICI Prudential Ultra Short Term Fund - Direct Plan - Fortnightly IDCW	10.0879
ICICI Prudential Ultra Short Term Fund - Direct Plan - Weekly IDCW	10.0972
ICICI Prudential Ultra Short Term Fund - Direct Plan Bonus	16.0996
ICICI Prudential Ultra Short Term Fund - Fortnightly IDCW	10.0649
ICICI Prudential Ultra Short Term Fund - Growth	24.5262
ICICI Prudential Ultra Short Term Fund - Half Yearly IDCW	10.6114
ICICI Prudential Ultra Short Term Fund - Monthly IDCW	10.6938
ICICI Prudential Ultra Short Term Fund - Quarterly IDCW	10.8676
ICICI Prudential Ultra Short Term Fund - Weekly IDCW	10.0804
Invesco India Ultra Short Term Fund - Annual IDCW (Payout / Reinvestment)	1103.7537
Invesco India Ultra Short Term Fund - Daily IDCW (Reinvestment)	1262.2059
Invesco India Ultra Short Term Fund - Direct Plan - Annual IDCW (Payout / Reinvestment)	1805.9652
Invesco India Ultra Short Term Fund - Direct Plan - Daily IDCW (Reinvestment)	1285.579
Invesco India Ultra Short Term Fund - Direct Plan - Growth	2536.2899
Invesco India Ultra Short Term Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	1718.5882
Invesco India Ultra Short Term Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment)	1032.9178
Invesco India Ultra Short Term Fund - Growth	2390.6649
Invesco India Ultra Short Term Fund - Monthly IDCW (Payout / Reinvestment)	1014.9055
Invesco India Ultra Short Term Fund - Quarterly IDCW (Payout / Reinvestment)	1068.9175
ITI Ultra Short Duration Fund - Direct Plan - Annually IDCW Option	1133.2023
ITI Ultra Short Duration Fund - Direct Plan - Daily IDCW	1001.0000
ITI Ultra Short Duration Fund - Direct Plan - Fortnightly IDCW Option	1003.5170
ITI Ultra Short Duration Fund - Direct Plan - Growth Option	1132.1638
ITI Ultra Short Duration Fund - Direct Plan - Monthly IDCW Option	1003.5177
ITI Ultra Short Duration Fund - Direct Plan - Weekly IDCW Option	1002.0799
ITI Ultra Short Duration Fund - Regular Plan - Annually IDCW Option	1108.6655
ITI Ultra Short Duration Fund - Regular Plan - Daily IDCW Option	1001.0000
ITI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW Option	1002.9243
ITI Ultra Short Duration Fund - Regular Plan - Growth Option	1108.6459
ITI Ultra Short Duration Fund - Regular Plan - Monthly IDCW Option	1005.3203
ITI Ultra Short Duration Fund - Regular Plan - Weekly IDCW Option	1001.9967
JM Ultra Short Duration Fund (Direct) - Bonus Option - Principal Units	27.8437
JM Ultra Short Duration Fund (Direct) - Fortnightly Dividend Option	10.5165
JM Ultra Short Duration Fund - (Direct) - Growth Option	27.5938
JM Ultra Short Duration Fund - (Direct) -Daily Dividend Option	10.3437
JM Ultra Short Duration Fund - (Direct) -Weekly Dividend Option	10.8856
JM Ultra Short Duration Fund - Bonus Option - Principal Units	26.9500
JM Ultra Short Duration Fund - Daily Dividend	10.2477
JM Ultra Short Duration Fund - Fortnightly Dividend	10.4216
JM Ultra Short Duration Fund - Growth option	26.7195
JM Ultra Short Duration Fund - Weekly Dividend	10.8027
Kotak Savings Fund -Growth	38.1059
Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option	10.7323
Kotak Savings Fund-Growth - Direct	39.6203
Kotak Savings Fund-Monthly Payout of Income Distribution cum capital withdrawal option - Direct	17.0926
Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option	10.0798
Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct	10.8186
LIC MF Ultra Short Duration Fund-Direct Plan-Daily IDCW	1102.1314
LIC MF Ultra Short Duration Fund-Direct Plan-Growth	1192.4839
LIC MF Ultra Short Duration Fund-Direct Plan-Monthly IDCW	1192.5667
LIC MF Ultra Short Duration Fund-Direct Plan-Weekly IDCW	1102.7797
LIC MF Ultra Short Duration Fund-Regular Plan-Daily IDCW	1093.4116
LIC MF Ultra Short Duration Fund-Regular Plan-Growth	1181.1392
LIC MF Ultra Short Duration Fund-Regular Plan-Monthly IDCW	1181.3169
LIC MF Ultra Short Duration Fund-Regular Plan-Weekly IDCW	1031.0186
Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Daily IDCW	1109.1844
Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Weekly IDCW	1000.5192
Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth	1241.8255
Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Daily IDCW	1043.7073
Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Growth	1221.0301
Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Weekly IDCW	1000.6911
Mirae Asset Ultra Short Duration Fund Direct Growth	1162.4285
Mirae Asset Ultra Short Duration Fund Direct IDCW	1162.5594
Mirae Asset Ultra Short Duration Fund Regular Growth	1154.9869
Mirae Asset Ultra Short Duration Fund Regular IDCW	1154.5700
Motilal Oswal Ultra Short Term Fund (MOFUSTF) -Direct Plan- Growth	15.6522
Motilal Oswal Ultra Short Term Fund (MOFUSTF)-Regular Plan- Growth	14.9449
Motilal Oswal Ultra Short Term Fund Direct - IDCW Daily Reinvestment	11.0699
Motilal Oswal Ultra Short Term Fund Direct - IDCW Fortnightly Reinvestment	11.0985
Motilal Oswal Ultra Short Term Fund Direct - IDCW Quarterly Payout/Reinvestment	11.2610
Motilal Oswal Ultra Short Term Fund Direct - IDCW Weekly Reinvestment	11.0577
Motilal Oswal Ultra Short Term Fund Direct Plan - IDCW Monthly Payout/Reinvestment	11.0578
Motilal Oswal Ultra Short Term Fund Regular - IDCW Daily Reinvestment	10.8524
Motilal Oswal Ultra Short Term Fund Regular - IDCW Fortnightly Reinvestment	10.8709
Motilal Oswal Ultra Short Term Fund Regular - IDCW Monthly Payout/Reinvestment	10.8536
Motilal Oswal Ultra Short Term Fund Regular - IDCW Quarterly Payout/Reinvestment	11.0114
Motilal Oswal Ultra Short Term Fund Regular - IDCW Weekly Reinvestment	10.8596
NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION	1114.1500
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION	1114.1500
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option	1027.7347
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option	1023.0010
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION	1092.3235
NIPPON INDIA ULTRA SHORT DURATION FUND - MONTHLY IDCW Option	1017.9775
NIPPON INDIA ULTRA SHORT DURATION FUND - QUARTERLY IDCW Option	1015.9446
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DAILY IDCW Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - DAILY IDCW Option	0.0000
Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Direct Plan - Growth Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - MONTHLY IDCW Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - QUARTERLY IDCW Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - WEEKLY IDCW Option	0.0000
Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Growth Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - MONTHLY IDCW Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - WEEKLY IDCW Option	0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - WEEKLY IDCW OPTION	1092.2529
Nippon India Ultra Short Duration Fund- Direct Plan- Growth Option	3900.3449
Nippon India Ultra Short Duration Fund- Growth Option	3581.1414
PGIM India Ultra Short Duration Fund - Daily Dividend	10.0203
PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend	10.0179
PGIM India Ultra Short Duration Fund - Direct Plan - Growth	31.4805
PGIM India Ultra Short Duration Fund - Direct Plan - Monthly Dividend	12.2006
PGIM India Ultra Short Duration Fund - Direct Plan - Weekly Dividend	10.2698
PGIM India Ultra Short Duration Fund - Growth	30.4378
PGIM India Ultra Short Duration Fund - Monthly Dividend	13.1452
PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend	10.0215
PGIM India Ultra Short Duration Fund - Regular Plan - Growth	34.2452
